minecraft:golden_apple,1
minecraft:white_concrete,11
minecraft:emerald,14
minecraft:oak_sapling,244
minecraft:netherrack,5706
minecraft:oak_leaves,285
minecraft:cocoa_beans,55
minecraft:azure_bluet,24
minecraft:splash_potion,3
minecraft:chicken,240
minecraft:ladder,12
minecraft:brown_mushroom,2
minecraft:wooden_pickaxe,1
minecraft:stone_brick_wall,17
minecraft:gold_block,9
minecraft:chain,15
minecraft:brick,53
minecraft:shield,1
minecraft:oak_trapdoor,6
minecraft:iron_axe,1
minecraft:quartz_slab,2
minecraft:blackstone,799
minecraft:oak_boat,25
minecraft:sugar_cane,562
minecraft:spruce_trapdoor,20
minecraft:phantom_membrane,26
minecraft:dark_oak_sapling,97
minecraft:polished_blackstone_bricks,403
minecraft:iron_horse_armor,1
minecraft:dark_oak_planks,2
minecraft:arrow,330
minecraft:nether_bricks,368
minecraft:pink_tulip,3
minecraft:saddle,3
minecraft:brick_stairs,84
minecraft:basalt,1307
minecraft:golden_carrot,12
minecraft:crimson_stem,96
minecraft:salmon,125
minecraft:leather,248
minecraft:birch_planks,37
minecraft:granite_stairs,49
minecraft:crimson_fungus,4
minecraft:cobblestone_wall,4
minecraft:nether_wart_block,5
minecraft:gunpowder,409
minecraft:cobblestone_stairs,5
minecraft:wooden_hoe,3
minecraft:smooth_sandstone,26
minecraft:rabbit_hide,1
minecraft:iron_ingot,281
minecraft:cooked_chicken,9
minecraft:acacia_sapling,4
minecraft:soul_sand,272
minecraft:book,96
minecraft:pink_bed,4
minecraft:warped_fungus,3
minecraft:birch_boat,1
minecraft:pumpkin,20
minecraft:stone_brick_slab,11
minecraft:quartz,1041
minecraft:dandelion,38
minecraft:white_bed,2
minecraft:gold_ore,281
minecraft:spruce_door,7
minecraft:spider_eye,127
minecraft:brick_slab,6
minecraft:pumpkin_seeds,4
minecraft:iron_helmet,1
minecraft:coal,2855
minecraft:sunflower,10
